"location"	"sample_collect_date"	"shot_1"	"shot_2"	"shot_3"	"shot_4"
"Moscow"	2021-06-04	17	61	0	0
"Moscow"	2021-06-05	18	54	0	0
"Moscow"	2021-06-06	2	7	0	0
"Moscow"	2021-06-07	21	44	0	0
"Moscow"	2021-06-08	24	25	0	0
"Moscow"	2021-06-09	17	46	0	0
"Moscow"	2021-06-10	11	41	0	0
"Moscow"	2021-06-11	18	52	0	0
"Moscow"	2021-06-12	9	23	0	0
"Moscow"	2021-06-13	0	4	0	0
"Moscow"	2021-06-14	12	33	0	0
"Moscow"	2021-06-15	17	34	0	0
"Moscow"	2021-06-16	27	29	0	0
"Moscow"	2021-06-17	21	48	0	0
"Moscow"	2021-06-18	25	41	0	0
"Moscow"	2021-06-19	13	21	0	0
"Moscow"	2021-06-20	3	1	0	0
"Moscow"	2021-06-21	8	21	0	0
"Moscow"	2021-06-22	15	26	0	0
"Moscow"	2021-06-23	22	24	0	0
"Moscow"	2021-06-24	13	49	0	0
"Moscow"	2021-06-25	15	14	2	0
"Moscow"	2021-06-26	17	24	0	0
"Moscow"	2021-06-27	2	1	0	0
"Moscow"	2021-06-28	12	8	0	0
"Moscow"	2021-06-29	11	23	0	0
"Moscow"	2021-06-30	17	18	1	0
"Moscow"	2021-07-01	11	23	0	0
"Moscow"	2021-07-02	11	14	0	0
"Moscow"	2021-07-03	5	6	0	0
"Moscow"	2021-07-04	0	2	0	0
"Moscow"	2021-07-05	10	11	0	0
"Moscow"	2021-07-06	14	12	0	0
"Moscow"	2021-07-07	9	17	0	0
"Moscow"	2021-07-08	23	16	1	0
"Moscow"	2021-07-09	16	9	0	0
"Moscow"	2021-07-10	13	12	0	0
"Moscow"	2021-07-11	4	6	0	0
"Moscow"	2021-07-12	14	6	0	0
"Moscow"	2021-07-13	8	13	0	0
"Moscow"	2021-07-14	10	22	0	0
"Moscow"	2021-07-15	8	6	0	0
"Moscow"	2021-07-16	7	18	0	0
"Moscow"	2021-07-17	7	19	0	0
"Moscow"	2021-07-18	3	2	0	0
"Moscow"	2021-07-19	7	8	0	0
"Moscow"	2021-07-20	7	10	0	0
"Moscow"	2021-07-21	12	13	0	0
"Moscow"	2021-07-22	17	16	0	0
"Moscow"	2021-07-23	27	11	0	0
"Moscow"	2021-07-24	18	5	0	0
"Moscow"	2021-07-25	3	1	0	0
"Moscow"	2021-07-26	16	7	0	0
"Moscow"	2021-07-27	20	18	0	0
"Moscow"	2021-07-28	15	8	1	0
"Moscow"	2021-07-29	15	6	0	0
"Moscow"	2021-07-30	18	6	0	0
"Moscow"	2021-07-31	14	9	0	0
"Moscow"	2021-08-01	4	3	0	0
"Moscow"	2021-08-02	30	4	0	0
"Moscow"	2021-08-03	15	5	0	0
"Moscow"	2021-08-04	29	4	0	0
"Moscow"	2021-08-05	19	4	0	0
"Moscow"	2021-08-06	26	9	0	0
"Moscow"	2021-08-07	18	6	0	0
"Moscow"	2021-08-08	3	3	0	0
"Moscow"	2021-08-09	25	7	1	0
"Moscow"	2021-08-10	28	7	0	0
"Moscow"	2021-08-11	16	14	0	0
"Moscow"	2021-08-12	19	5	0	0
"Moscow"	2021-08-13	45	14	0	0
"Moscow"	2021-08-14	27	10	1	0
"Moscow"	2021-08-15	6	3	0	0
"Moscow"	2021-08-16	27	18	5	0
"Moscow"	2021-08-17	32	14	3	0
"Moscow"	2021-08-18	21	15	3	0
"Moscow"	2021-08-19	33	19	3	0
"Moscow"	2021-08-20	26	18	13	0
"Moscow"	2021-08-21	24	7	3	0
"Moscow"	2021-08-22	4	5	0	0
"Moscow"	2021-08-23	38	24	7	0
"Moscow"	2021-08-24	21	12	5	0
"Moscow"	2021-08-25	8	24	5	0
"Moscow"	2021-08-26	26	9	2	0
"Moscow"	2021-08-27	30	23	11	0
"Moscow"	2021-08-28	33	17	1	0
"Moscow"	2021-08-29	14	6	1	0
"Moscow"	2021-08-30	28	18	4	0
"Moscow"	2021-08-31	11	9	3	0
"Moscow"	2021-09-01	18	11	1	0
"Moscow"	2021-09-02	17	7	5	0
"Moscow"	2021-09-03	21	27	6	0
"Moscow"	2021-09-04	15	21	2	0
"Moscow"	2021-09-05	8	4	3	0
"Moscow"	2021-09-06	3	7	0	0
"Moscow"	2021-09-07	12	28	0	0
"Moscow"	2021-09-08	14	17	3	0
"Moscow"	2021-09-09	20	11	3	0
"Moscow"	2021-09-10	29	25	10	0
"Moscow"	2021-09-11	22	23	2	0
"Moscow"	2021-09-12	3	6	0	0
"Moscow"	2021-09-13	23	17	1	0
"Moscow"	2021-09-14	21	15	15	0
"Moscow"	2021-09-15	13	12	2	0
"Moscow"	2021-09-16	14	15	10	0
"Moscow"	2021-09-17	31	28	4	0
"Moscow"	2021-09-18	22	15	2	1
"Moscow"	2021-09-19	4	4	0	0
"Moscow"	2021-09-20	13	19	4	0
"Moscow"	2021-09-21	15	21	10	0
"Moscow"	2021-09-22	11	9	6	0
"Moscow"	2021-09-23	18	14	6	0
"Moscow"	2021-09-24	35	22	16	0
"Moscow"	2021-09-25	4	8	16	0
"Moscow"	2021-09-26	10	5	12	0
"Moscow"	2021-09-27	14	11	38	0
"Moscow"	2021-09-28	29	8	71	0
"Moscow"	2021-09-29	31	8	30	0
"Moscow"	2021-09-30	21	21	72	0
"Moscow"	2021-10-01	31	24	43	0
"Moscow"	2021-10-02	9	18	23	0
"Moscow"	2021-10-03	6	3	2	0
"Moscow"	2021-10-04	18	28	48	1
"Moscow"	2021-10-05	13	11	25	0
"Moscow"	2021-10-06	20	5	52	0
"Moscow"	2021-10-07	10	15	58	0
"Moscow"	2021-10-08	23	17	63	1
"Moscow"	2021-10-09	11	12	23	0
"Moscow"	2021-10-10	6	8	5	0
"Moscow"	2021-10-11	7	10	26	0
"Moscow"	2021-10-12	20	17	49	0
"Moscow"	2021-10-13	18	10	24	0
"Moscow"	2021-10-14	22	22	69	0
"Moscow"	2021-10-15	9	21	38	0
"Moscow"	2021-10-16	5	10	9	0
"Moscow"	2021-10-17	3	3	3	0
"Moscow"	2021-10-18	11	7	75	0
"Moscow"	2021-10-19	9	10	61	0
"Moscow"	2021-10-20	10	8	13	0
"Moscow"	2021-10-21	15	6	30	0
"Moscow"	2021-10-22	15	22	90	1
"Moscow"	2021-10-23	18	12	54	0
"Moscow"	2021-10-24	5	7	28	0
"Moscow"	2021-10-25	23	14	85	0
"Moscow"	2021-10-26	15	12	105	1
"Moscow"	2021-10-27	11	18	156	0
"Moscow"	2021-10-28	11	8	164	1
"Moscow"	2021-10-29	10	15	110	1
"Moscow"	2021-10-30	8	6	56	0
"Moscow"	2021-10-31	3	3	22	0
"Moscow"	2021-11-01	11	11	77	0
"Moscow"	2021-11-02	13	6	94	0
"Moscow"	2021-11-03	13	17	87	0
"Moscow"	2021-11-04	20	12	81	0
"Moscow"	2021-11-05	23	27	387	0
"Moscow"	2021-11-06	174	4	42	0
"Moscow"	2021-11-07	11	4	24	0
"Moscow"	2021-11-08	21	16	66	0
"Moscow"	2021-11-09	15	6	87	0
"Moscow"	2021-11-10	15	14	91	0
"Moscow"	2021-11-11	19	6	77	0
"Moscow"	2021-11-12	30	12	106	0
"Moscow"	2021-11-13	18	6	48	1
"Moscow"	2021-11-14	8	4	12	0
"Moscow"	2021-11-15	17	7	63	0
"Moscow"	2021-11-16	23	7	62	0
"Moscow"	2021-11-17	13	9	86	0
"Moscow"	2021-11-18	17	12	68	0
"Moscow"	2021-11-19	36	16	118	0
"Moscow"	2021-11-20	16	2	39	0
"Moscow"	2021-11-21	1	1	24	0
"Moscow"	2021-11-22	29	8	83	0
"Moscow"	2021-11-23	21	7	108	0
"Moscow"	2021-11-24	7	9	67	0
"Moscow"	2021-11-25	0	0	0	0
"Moscow"	2021-11-26	7	7	60	0
"Moscow"	2021-11-27	13	6	32	0
"Moscow"	2021-11-28	7	7	14	0
"Moscow"	2021-11-29	13	22	48	0
"Moscow"	2021-11-30	17	9	87	0
"Moscow"	2021-12-01	22	13	110	0
"Moscow"	2021-12-02	17	16	108	0
"Moscow"	2021-12-03	23	28	107	0
"Moscow"	2021-12-04	6	159	37	0
"Moscow"	2021-12-05	5	6	19	0
"Moscow"	2021-12-06	10	11	73	0
"Moscow"	2021-12-07	34	15	85	0
"Moscow"	2021-12-08	12	18	87	0
"Moscow"	2021-12-09	18	10	102	0
"Moscow"	2021-12-10	10	26	92	0
"Moscow"	2021-12-11	9	12	54	0
"Moscow"	2021-12-12	8	1	19	0
"Moscow"	2021-12-13	16	22	68	0
"Moscow"	2021-12-14	12	11	101	0
"Moscow"	2021-12-15	9	10	65	0
"Moscow"	2021-12-16	18	4	72	0
"Moscow"	2021-12-17	27	17	142	0
"Moscow"	2021-12-18	8	13	45	1
"Moscow"	2021-12-19	5	4	20	0
"Moscow"	2021-12-20	14	5	76	1
"Moscow"	2021-12-21	15	18	59	0
"Moscow"	2021-12-22	22	9	77	1
"Moscow"	2021-12-23	14	9	55	0
"Moscow"	2021-12-24	2	3	6	0
"Moscow"	2021-12-25	0	0	0	0
"Moscow"	2021-12-26	1	2	12	0
"Moscow"	2021-12-27	10	7	40	0
"Moscow"	2021-12-28	10	12	48	0
"Moscow"	2021-12-29	9	14	71	0
"Moscow"	2021-12-30	24	6	52	2
"Moscow"	2021-12-31	7	3	28	0
"Moscow"	2022-01-01	1	2	7	0
"Moscow"	2022-01-02	7	6	14	0
"Moscow"	2022-01-03	2	8	54	0
"Moscow"	2022-01-04	9	8	73	1
"Moscow"	2022-01-05	6	6	53	0
"Moscow"	2022-01-06	13	4	53	0
"Moscow"	2022-01-07	11	18	64	0
"Moscow"	2022-01-08	10	10	43	1
"Moscow"	2022-01-09	6	0	24	0
"Moscow"	2022-01-10	13	8	42	1
"Moscow"	2022-01-11	12	7	29	0
"Moscow"	2022-01-12	8	4	38	0
"Moscow"	2022-01-13	8	8	44	0
"Moscow"	2022-01-14	16	6	52	0
"Moscow"	2022-01-15	9	5	42	0
"Moscow"	2022-01-16	7	2	37	0
"Moscow"	2022-01-17	14	4	32	0
"Moscow"	2022-01-18	20	5	38	1
"Moscow"	2022-01-19	11	4	22	0
"Moscow"	2022-01-20	9	11	39	1
"Moscow"	2022-01-21	20	6	39	0
"Moscow"	2022-01-22	9	5	32	0
"Moscow"	2022-01-23	4	3	16	0
"Moscow"	2022-01-24	14	8	24	0
"Moscow"	2022-01-25	5	4	24	1
"Moscow"	2022-01-26	8	6	14	2
"Moscow"	2022-01-27	8	2	21	1
"Moscow"	2022-01-28	6	15	45	1
"Moscow"	2022-01-29	9	5	27	0
"Moscow"	2022-01-30	2	1	13	0
"Moscow"	2022-01-31	7	7	22	1
"Moscow"	2022-02-01	8	6	23	2
"Moscow"	2022-02-02	8	4	7	0
"Moscow"	2022-02-03	6	4	22	0
"Moscow"	2022-02-04	7	8	27	0
"Moscow"	2022-02-05	1	3	20	2
"Moscow"	2022-02-06	2	2	6	0
"Moscow"	2022-02-07	2	3	3	1
"Moscow"	2022-02-08	5	9	9	0
"Moscow"	2022-02-09	5	9	16	1
"Moscow"	2022-02-10	2	5	10	1
"Moscow"	2022-02-11	5	11	12	0
"Moscow"	2022-02-12	10	6	37	0
"Moscow"	2022-02-13	3	0	7	0
"Moscow"	2022-02-14	2	5	8	0
"Moscow"	2022-02-15	15	9	31	1
"Moscow"	2022-02-16	10	7	18	0
"Moscow"	2022-02-17	1	2	9	1
"Moscow"	2022-02-18	4	5	16	2
"Moscow"	2022-02-19	2	3	13	0
"Moscow"	2022-02-20	3	1	3	0
"Moscow"	2022-02-21	8	4	13	0
"Moscow"	2022-02-22	8	5	22	1
"Moscow"	2022-02-23	10	4	10	0
"Moscow"	2022-02-24	3	3	4	0
"Moscow"	2022-02-25	5	5	10	0
"Moscow"	2022-02-26	4	2	5	0
"Moscow"	2022-02-27	1	1	0	0
"Moscow"	2022-02-28	17	3	11	1
"Moscow"	2022-03-01	4	11	13	3
"Moscow"	2022-03-02	1	3	3	0
"Moscow"	2022-03-03	8	4	9	1
"Moscow"	2022-03-04	5	2	14	1
"Moscow"	2022-03-05	1	2	4	0
"Moscow"	2022-03-06	1	0	0	0
"Moscow"	2022-03-07	3	0	6	0
"Moscow"	2022-03-08	1	1	12	0
"Moscow"	2022-03-09	5	5	6	0
"Moscow"	2022-03-10	2	2	2	0
"Moscow"	2022-03-11	5	4	5	2
"Moscow"	2022-03-12	5	3	3	0
"Moscow"	2022-03-13	2	0	1	0
"Moscow"	2022-03-14	3	2	4	1
"Moscow"	2022-03-15	2	1	2	0
"Moscow"	2022-03-16	4	12	4	0
"Moscow"	2022-03-17	3	1	7	0
"Moscow"	2022-03-18	4	1	8	1
"Moscow"	2022-03-19	1	2	6	2
"Moscow"	2022-03-20	0	1	2	0
"Moscow"	2022-03-21	2	3	3	0
"Moscow"	2022-03-22	4	5	7	1
"Moscow"	2022-03-23	4	1	2	1
"Moscow"	2022-03-24	2	3	4	0
"Moscow"	2022-03-25	5	5	7	0
"Moscow"	2022-03-26	1	0	0	0
"Moscow"	2022-03-27	0	0	1	0
"Moscow"	2022-03-28	1	1	2	1
"Moscow"	2022-03-29	2	0	5	4
"Moscow"	2022-03-30	1	1	2	26
"Moscow"	2022-03-31	4	6	8	44
"Moscow"	2022-04-01	7	4	8	50
"Moscow"	2022-04-02	1	1	2	21
"Moscow"	2022-04-03	3	3	0	5
"Moscow"	2022-04-04	1	3	4	33
"Moscow"	2022-04-05	1	3	6	29
"Moscow"	2022-04-06	0	4	4	32
"Moscow"	2022-04-07	2	6	2	28
"Moscow"	2022-04-08	4	4	7	44
"Moscow"	2022-04-09	3	0	3	22
"Moscow"	2022-04-10	0	2	0	4
"Moscow"	2022-04-11	4	4	4	29
"Moscow"	2022-04-12	3	10	1	38
"Moscow"	2022-04-13	2	7	4	66
"Moscow"	2022-04-14	7	6	4	40
"Moscow"	2022-04-15	8	10	4	51
"Moscow"	2022-04-16	2	3	1	12
"Moscow"	2022-04-17	0	4	0	5
"Moscow"	2022-04-18	2	8	1	41
"Moscow"	2022-04-19	5	1	7	30
"Moscow"	2022-04-20	2	6	7	30
"Moscow"	2022-04-21	3	3	1	20
"Moscow"	2022-04-22	2	5	8	26
"Moscow"	2022-04-23	1	4	1	4
"Moscow"	2022-04-24	0	2	3	7
"Moscow"	2022-04-25	7	2	3	24
"Moscow"	2022-04-26	2	4	3	29
"Moscow"	2022-04-27	4	5	5	24
"Moscow"	2022-04-28	0	1	2	17
"Moscow"	2022-04-29	2	1	5	25
"Moscow"	2022-04-30	3	7	1	8
"Moscow"	2022-05-01	1	1	0	2
"Moscow"	2022-05-02	4	7	1	15
"Moscow"	2022-05-03	2	0	1	9
"Moscow"	2022-05-04	2	2	10	60
"Moscow"	2022-05-05	3	4	3	31
"Moscow"	2022-05-06	1	7	5	31
"Moscow"	2022-05-07	5	3	1	8
"Moscow"	2022-05-08	0	2	0	5
"Moscow"	2022-05-09	2	3	7	16
"Moscow"	2022-05-10	1	3	8	19
"Moscow"	2022-05-11	3	0	2	34
"Moscow"	2022-05-12	1	5	2	26
"Moscow"	2022-05-13	3	4	5	23
"Moscow"	2022-05-14	2	1	2	14
"Moscow"	2022-05-15	0	1	1	3
"Moscow"	2022-05-16	4	4	3	14
"Moscow"	2022-05-17	1	1	2	18
"Moscow"	2022-05-18	1	5	5	28
"Moscow"	2022-05-19	1	0	8	14
"Moscow"	2022-05-20	2	4	11	31
"Moscow"	2022-05-21	2	4	4	9
"Moscow"	2022-05-22	1	1	3	4
"Moscow"	2022-05-23	4	0	3	14
"Moscow"	2022-05-24	4	2	7	23
"Moscow"	2022-05-25	4	1	6	15
"Moscow"	2022-05-26	4	2	3	22
"Moscow"	2022-05-27	5	5	8	25
"Moscow"	2022-05-28	1	4	2	9
"Moscow"	2022-05-29	1	1	3	6
"Moscow"	2022-05-30	2	3	0	10
"Moscow"	2022-05-31	4	2	8	11
"Moscow"	2022-06-01	9	2	7	26
"Moscow"	2022-06-02	2	2	4	8
"Moscow"	2022-06-03	5	5	10	26
"Moscow"	2022-06-04	3	2	3	13
"Moscow"	2022-06-05	0	0	1	3
"Moscow"	2022-06-06	3	3	4	6
"Moscow"	2022-06-07	1	3	2	10
"Moscow"	2022-06-08	2	0	7	13
"Moscow"	2022-06-09	1	2	5	12
"Moscow"	2022-06-10	2	4	9	18
"Moscow"	2022-06-11	3	0	7	5
"Moscow"	2022-06-12	0	0	0	1
"Moscow"	2022-06-13	1	0	2	4
"Moscow"	2022-06-14	3	3	6	10
"Moscow"	2022-06-15	3	0	4	11
"Moscow"	2022-06-16	0	2	2	7
"Moscow"	2022-06-17	1	3	0	7
"Moscow"	2022-06-18	1	2	1	5
"Moscow"	2022-06-19	0	0	3	0
"Moscow"	2022-06-20	2	2	0	12
"Moscow"	2022-06-21	2	3	1	4
"Moscow"	2022-06-22	2	1	1	6
"Moscow"	2022-06-23	2	2	3	6
"Moscow"	2022-06-24	6	4	1	20
"Moscow"	2022-06-25	10	2	0	0
"Moscow"	2022-06-26	0	0	0	0
"Moscow"	2022-06-27	1	0	0	6
"Moscow"	2022-06-28	2	1	6	10
"Moscow"	2022-06-29	1	0	3	7
"Moscow"	2022-06-30	2	0	6	7
"Moscow"	2022-07-01	7	0	1	10
"Moscow"	2022-07-02	3	0	3	3
"Moscow"	2022-07-03	0	0	1	1
"Moscow"	2022-07-04	0	0	0	0
"Moscow"	2022-07-05	2	4	4	26
"Moscow"	2022-07-06	3	0	2	14
"Moscow"	2022-07-07	2	1	2	10
"Moscow"	2022-07-08	0	1	2	15
"Moscow"	2022-07-09	2	1	0	7
"Moscow"	2022-07-10	2	0	3	0
"Moscow"	2022-07-11	2	1	1	8
"Moscow"	2022-07-12	0	0	0	7
"Moscow"	2022-07-13	1	0	0	10
"Moscow"	2022-07-14	2	2	3	17
"Moscow"	2022-07-15	13	4	5	19
"Moscow"	2022-07-16	5	2	1	6
"Moscow"	2022-07-17	0	1	1	5
"Moscow"	2022-07-18	0	0	0	6
"Moscow"	2022-07-19	13	5	4	8
"Moscow"	2022-07-20	0	2	2	9
"Moscow"	2022-07-21	2	4	2	1
"Moscow"	2022-07-22	2	3	2	19
"Moscow"	2022-07-23	0	5	3	6
"Moscow"	2022-07-24	1	1	0	2
"Moscow"	2022-07-25	5	3	4	12
"Moscow"	2022-07-26	2	5	3	9
"Moscow"	2022-07-27	6	0	2	18
"Moscow"	2022-07-28	3	3	4	8
"Moscow"	2022-07-29	12	3	4	7
"Moscow"	2022-07-30	1	2	3	2
"Moscow"	2022-07-31	0	1	0	0
"Moscow"	2022-08-01	0	1	2	8
"Moscow"	2022-08-02	3	0	2	8
"Moscow"	2022-08-03	2	1	2	8
"Moscow"	2022-08-04	1	1	3	5
"Moscow"	2022-08-05	4	2	2	5
"Moscow"	2022-08-06	4	2	0	4
"Moscow"	2022-08-07	0	0	1	0
"Moscow"	2022-08-08	0	2	5	3
"Moscow"	2022-08-09	0	4	6	8
"Moscow"	2022-08-10	1	2	3	2
"Moscow"	2022-08-11	1	2	5	3
"Moscow"	2022-08-12	5	14	1	7
"Moscow"	2022-08-13	4	1	0	0
"Moscow"	2022-08-14	0	1	0	0
"Moscow"	2022-08-15	1	2	1	5
"Moscow"	2022-08-16	2	2	5	4
"Moscow"	2022-08-17	2	0	4	5
"Moscow"	2022-08-18	4	2	1	2
"Moscow"	2022-08-19	3	2	8	1
"Moscow"	2022-08-20	3	0	0	2
"Moscow"	2022-08-21	2	0	0	0
"Moscow"	2022-08-22	1	2	4	5
"Moscow"	2022-08-23	3	0	1	2
"Moscow"	2022-08-24	1	0	0	2
"Moscow"	2022-08-25	0	0	2	6
"Moscow"	2022-08-26	1	14	3	5
"Moscow"	2022-08-27	0	1	0	2
"Moscow"	2022-08-28	0	0	0	0
"Moscow"	2022-08-29	2	3	1	1
"Moscow"	2022-08-30	1	0	4	3
"Moscow"	2022-08-31	0	2	2	3
"Moscow"	2022-09-01	1	0	0	3
"Moscow"	2022-09-02	3	0	1	0
"Moscow"	2022-09-03	0	0	0	0
"Moscow"	2022-09-04	0	0	0	0
"Moscow"	2022-09-05	0	0	0	0
"Moscow"	2022-09-06	0	1	0	0
"Moscow"	2022-09-07	3	4	2	20
"Moscow"	2022-09-08	0	2	5	41
"Moscow"	2022-09-09	4	6	11	51
"Moscow"	2022-09-10	1	4	4	46
"Moscow"	2022-09-11	0	2	7	14
"Moscow"	2022-09-12	4	1	7	51
"Moscow"	2022-09-13	2	3	2	33
"Moscow"	2022-09-14	3	2	10	54
"Moscow"	2022-09-15	7	3	9	66
"Moscow"	2022-09-16	4	2	11	65
"Moscow"	2022-09-17	3	4	5	38
"Moscow"	2022-09-18	0	0	2	10
"Moscow"	2022-09-19	6	8	11	72
"Moscow"	2022-09-20	7	4	21	114
"Moscow"	2022-09-21	1	1	0	60
"Moscow"	2022-09-22	1	2	10	66
"Moscow"	2022-09-23	7	5	9	92
"Moscow"	2022-09-24	1	2	7	31
"Moscow"	2022-09-25	1	0	1	19
"Moscow"	2022-09-26	4	1	4	31
"Moscow"	2022-09-27	8	5	6	79
"Moscow"	2022-09-28	7	5	11	103
"Moscow"	2022-09-29	5	4	9	56
"Moscow"	2022-09-30	4	6	5	58
"Moscow"	2022-10-01	0	3	4	26
"Moscow"	2022-10-02	1	1	1	12
"Moscow"	2022-10-03	5	8	6	38
"Moscow"	2022-10-04	6	1	8	54
"Moscow"	2022-10-05	6	3	11	60
"Moscow"	2022-10-06	5	4	7	59
"Moscow"	2022-10-07	4	8	8	64
"Moscow"	2022-10-08	1	3	4	34
"Moscow"	2022-10-09	4	3	3	14
"Moscow"	2022-10-10	1	3	4	54
"Moscow"	2022-10-11	5	3	10	37
"Moscow"	2022-10-12	4	1	8	59
"Moscow"	2022-10-13	4	4	9	62
"Moscow"	2022-10-14	3	3	4	80
"Moscow"	2022-10-15	5	7	4	44
"Moscow"	2022-10-16	2	1	2	21
"Moscow"	2022-10-17	2	4	4	33
"Moscow"	2022-10-18	3	2	7	65
"Moscow"	2022-10-19	2	4	4	37
"Moscow"	2022-10-20	5	6	8	41
"Moscow"	2022-10-21	2	5	10	65
"Moscow"	2022-10-22	1	5	1	41
"Moscow"	2022-10-23	3	2	2	20
"Moscow"	2022-10-24	8	1	9	34
"Moscow"	2022-10-25	1	1	5	31
"Moscow"	2022-10-26	1	0	9	52
"Moscow"	2022-10-27	5	3	12	68
"Moscow"	2022-10-28	2	3	9	61
"Moscow"	2022-10-29	4	1	0	25
"Moscow"	2022-10-30	2	2	2	14
"Moscow"	2022-10-31	1	0	6	42
"Moscow"	2022-11-01	2	4	2	37
"Moscow"	2022-11-02	1	9	12	35
"Moscow"	2022-11-03	2	4	5	45
"Moscow"	2022-11-04	6	5	10	65
"Moscow"	2022-11-05	3	1	3	23
"Moscow"	2022-11-06	1	0	0	9
"Moscow"	2022-11-07	1	3	4	29
"Moscow"	2022-11-08	2	2	6	19
"Moscow"	2022-11-09	1	2	4	33
"Moscow"	2022-11-10	3	0	4	35
"Moscow"	2022-11-11	3	1	4	37
"Moscow"	2022-11-12	3	3	6	17
"Moscow"	2022-11-13	2	1	0	11
"Moscow"	2022-11-14	6	1	8	26
"Moscow"	2022-11-15	3	4	3	20
"Moscow"	2022-11-16	0	2	3	20
"Moscow"	2022-11-17	3	2	0	29
"Moscow"	2022-11-18	1	8	3	27
"Moscow"	2022-11-19	1	3	3	15
"Moscow"	2022-11-20	0	0	1	6
"Moscow"	2022-11-21	3	2	3	28
"Moscow"	2022-11-22	4	0	3	28
"Moscow"	2022-11-23	3	4	6	17
"Moscow"	2022-11-24	0	0	0	0
"Moscow"	2022-11-25	0	4	5	29
"Moscow"	2022-11-26	0	1	1	9
"Moscow"	2022-11-27	1	0	0	4
"Moscow"	2022-11-28	0	2	3	12
"Moscow"	2022-11-29	3	0	3	18
"Moscow"	2022-11-30	2	1	1	11
"Moscow"	2022-12-01	1	1	1	6
"Moscow"	2022-12-02	2	4	2	15
"Moscow"	2022-12-03	1	0	1	11
"Moscow"	2022-12-04	1	2	1	5
"Moscow"	2022-12-05	2	0	2	6
"Moscow"	2022-12-06	0	3	6	18
"Moscow"	2022-12-07	1	4	6	19
"Moscow"	2022-12-08	0	1	3	13
"Moscow"	2022-12-09	0	4	6	29
"Moscow"	2022-12-10	3	2	2	18
"Moscow"	2022-12-11	1	2	2	5
"Moscow"	2022-12-12	2	2	5	15
"Moscow"	2022-12-13	4	1	3	19
"Moscow"	2022-12-14	1	2	1	11
"Moscow"	2022-12-15	0	4	2	13
"Moscow"	2022-12-16	4	1	6	24
"Moscow"	2022-12-17	3	0	4	21
"Moscow"	2022-12-18	0	1	1	2
"Moscow"	2022-12-19	2	5	3	12
"Moscow"	2022-12-20	2	1	3	5
"Moscow"	2022-12-21	0	2	1	8
"Moscow"	2022-12-22	3	1	3	11
"Moscow"	2022-12-23	0	0	3	5
"Moscow"	2022-12-24	0	0	0	0
"Moscow"	2022-12-25	0	0	0	0
"Moscow"	2022-12-26	0	2	1	3
"Moscow"	2022-12-27	1	1	1	7
"Moscow"	2022-12-28	1	2	4	14
"Moscow"	2022-12-29	0	0	3	13
"Moscow"	2022-12-30	1	0	2	5
"Moscow"	2022-12-31	1	2	2	6
"Moscow"	2023-01-01	0	0	0	0
"Moscow"	2023-01-02	1	2	1	8
"Moscow"	2023-01-03	2	1	1	7
"Moscow"	2023-01-04	0	0	0	4
"Potlatch"	2020-12-15	0	0	0	0
"Potlatch"	2020-12-16	0	0	0	0
"Potlatch"	2020-12-17	0	0	0	0
"Potlatch"	2020-12-18	4	0	0	0
"Potlatch"	2020-12-19	2	0	0	0
"Potlatch"	2020-12-20	2	0	0	0
"Potlatch"	2020-12-21	1	0	0	0
"Potlatch"	2020-12-22	7	0	0	0
"Potlatch"	2020-12-23	0	0	0	0
"Potlatch"	2020-12-24	0	0	0	0
"Potlatch"	2020-12-25	0	0	0	0
"Potlatch"	2020-12-26	0	0	0	0
"Potlatch"	2020-12-27	0	0	0	0
"Potlatch"	2020-12-28	0	0	0	0
"Potlatch"	2020-12-29	1	0	0	0
"Potlatch"	2020-12-30	0	0	0	0
"Potlatch"	2020-12-31	0	0	0	0
"Potlatch"	2021-01-01	0	2	0	0
"Potlatch"	2021-01-02	4	0	0	0
"Potlatch"	2021-01-03	0	0	0	0
"Potlatch"	2021-01-04	0	0	0	0
"Potlatch"	2021-01-05	4	0	0	0
"Potlatch"	2021-01-06	3	0	0	0
"Potlatch"	2021-01-07	0	0	0	0
"Potlatch"	2021-01-08	0	4	0	0
"Potlatch"	2021-01-09	0	1	0	0
"Potlatch"	2021-01-10	0	2	0	0
"Potlatch"	2021-01-11	1	2	0	0
"Potlatch"	2021-01-12	0	6	0	0
"Potlatch"	2021-01-13	1	0	0	0
"Potlatch"	2021-01-14	3	0	0	0
"Potlatch"	2021-01-15	0	0	0	0
"Potlatch"	2021-01-16	0	0	0	0
"Potlatch"	2021-01-17	0	0	0	0
"Potlatch"	2021-01-18	0	0	0	0
"Potlatch"	2021-01-19	5	0	0	0
"Potlatch"	2021-01-20	4	0	0	0
"Potlatch"	2021-01-21	7	0	0	0
"Potlatch"	2021-01-22	15	0	0	0
"Potlatch"	2021-01-23	0	4	0	0
"Potlatch"	2021-01-24	0	1	0	0
"Potlatch"	2021-01-25	21	0	0	0
"Potlatch"	2021-01-26	4	1	0	0
"Potlatch"	2021-01-27	0	1	0	0
"Potlatch"	2021-01-28	0	0	0	0
"Potlatch"	2021-01-29	3	1	0	0
"Potlatch"	2021-01-30	4	0	0	0
"Potlatch"	2021-01-31	0	0	0	0
"Potlatch"	2021-02-01	39	0	0	0
"Potlatch"	2021-02-02	6	2	0	0
"Potlatch"	2021-02-03	6	0	0	0
"Potlatch"	2021-02-04	7	2	0	0
