"location"	"County"	"sample_collect_date"	"DoseNumber"	"Number_of_Vaccines"	"StandardizedVaccines"	"labels"
"Juliaetta"	"Latah"	2022-02-23	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-03-08	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-03-18	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-03-25	3	2	0.171379605826907	"1st Booster"
"Juliaetta"	"Latah"	2022-03-28	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-04-15	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-04-21	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-04-30	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-05-02	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-06-06	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-07-23	3	2	0.171379605826907	"1st Booster"
"Juliaetta"	"Latah"	2022-08-12	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-09-10	3	3	0.25706940874036	"1st Booster"
"Juliaetta"	"Latah"	2022-09-15	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-09-28	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-10-01	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-11-08	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-11-13	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-12-02	3	1	0.0856898029134533	"1st Booster"
"Juliaetta"	"Latah"	2022-12-13	3	1	0.0856898029134533	"1st Booster"
"Kendrick"	"Latah"	2021-09-25	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-09-26	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-09-29	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-09-30	3	7	0.710659898477157	"1st Booster"
"Kendrick"	"Latah"	2021-10-01	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-10-04	3	4	0.406091370558376	"1st Booster"
"Kendrick"	"Latah"	2021-10-07	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-10-08	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-10	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-11	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-12	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-10-13	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-14	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-15	3	3	0.304568527918782	"1st Booster"
"Kendrick"	"Latah"	2021-10-16	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-20	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-21	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-22	3	3	0.304568527918782	"1st Booster"
"Kendrick"	"Latah"	2021-10-25	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-10-26	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-10-27	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-10-28	3	6	0.609137055837564	"1st Booster"
"Kendrick"	"Latah"	2021-10-29	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-11-02	3	6	0.609137055837564	"1st Booster"
"Kendrick"	"Latah"	2021-11-03	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-11-04	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-11-05	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-11-06	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-11-08	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-11-16	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-11-17	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-11-18	3	7	0.710659898477157	"1st Booster"
"Kendrick"	"Latah"	2021-11-19	3	4	0.406091370558376	"1st Booster"
"Kendrick"	"Latah"	2021-11-22	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-11-23	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-11-24	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-11-29	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-11-30	3	3	0.304568527918782	"1st Booster"
"Kendrick"	"Latah"	2021-12-01	3	5	0.50761421319797	"1st Booster"
"Kendrick"	"Latah"	2021-12-02	3	3	0.304568527918782	"1st Booster"
"Kendrick"	"Latah"	2021-12-03	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-12-04	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-05	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-06	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-07	3	3	0.304568527918782	"1st Booster"
"Kendrick"	"Latah"	2021-12-08	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-09	3	3	0.304568527918782	"1st Booster"
"Kendrick"	"Latah"	2021-12-11	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-14	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-15	3	5	0.50761421319797	"1st Booster"
"Kendrick"	"Latah"	2021-12-16	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-17	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-12-20	3	4	0.406091370558376	"1st Booster"
"Kendrick"	"Latah"	2021-12-21	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-22	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2021-12-23	3	3	0.304568527918782	"1st Booster"
"Kendrick"	"Latah"	2021-12-28	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2021-12-29	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-01-04	3	3	0.304568527918782	"1st Booster"
"Kendrick"	"Latah"	2022-01-07	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2022-01-10	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-01-13	3	5	0.50761421319797	"1st Booster"
"Kendrick"	"Latah"	2022-01-14	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-01-17	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-01-19	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-01-25	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-01-26	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-02-01	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-02-08	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-02-14	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-02-25	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-03-10	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-03-11	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-03-15	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-03-25	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2022-04-13	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2022-04-14	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-04-18	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-04-19	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-05-19	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-06-08	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-06-24	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-08-11	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-08-18	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-08-23	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-10-05	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-10-06	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-10-07	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-10-09	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-10-31	3	2	0.203045685279188	"1st Booster"
"Kendrick"	"Latah"	2022-11-08	3	1	0.101522842639594	"1st Booster"
"Kendrick"	"Latah"	2022-11-21	3	1	0.101522842639594	"1st Booster"
"Moscow"	"Latah"	2021-01-27	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-09-18	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-10-04	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-10-08	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-10-22	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-10-26	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-10-28	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-10-29	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-11-13	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-12-18	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-12-20	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-12-22	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2021-12-30	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-01-04	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-01-08	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-01-10	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-01-18	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-01-20	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-01-25	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-01-26	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-01-27	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-01-28	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-01-31	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-02-01	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-02-05	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-02-07	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-02-09	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-02-10	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-02-15	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-02-17	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-02-18	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-02-22	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-02-28	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-03-01	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-03-03	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-03-04	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-03-11	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-03-14	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-03-18	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-03-19	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-03-22	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-03-23	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-03-28	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-03-29	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-03-30	4	26	0.0972362466808781	"2nd Booster"
"Moscow"	"Latah"	2022-03-31	4	44	0.164553648229178	"2nd Booster"
"Moscow"	"Latah"	2022-04-01	4	50	0.186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-04-02	4	21	0.0785369684730169	"2nd Booster"
"Moscow"	"Latah"	2022-04-03	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-04-04	4	33	0.123415236171884	"2nd Booster"
"Moscow"	"Latah"	2022-04-05	4	29	0.108455813605595	"2nd Booster"
"Moscow"	"Latah"	2022-04-06	4	32	0.119675380530312	"2nd Booster"
"Moscow"	"Latah"	2022-04-07	4	28	0.104715957964023	"2nd Booster"
"Moscow"	"Latah"	2022-04-08	4	44	0.164553648229178	"2nd Booster"
"Moscow"	"Latah"	2022-04-09	4	22	0.0822768241145892	"2nd Booster"
"Moscow"	"Latah"	2022-04-10	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-04-11	4	29	0.108455813605595	"2nd Booster"
"Moscow"	"Latah"	2022-04-12	4	38	0.142114514379745	"2nd Booster"
"Moscow"	"Latah"	2022-04-13	4	66	0.246830472343768	"2nd Booster"
"Moscow"	"Latah"	2022-04-14	4	40	0.149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-04-15	4	51	0.190732637720184	"2nd Booster"
"Moscow"	"Latah"	2022-04-16	4	12	0.0448782676988668	"2nd Booster"
"Moscow"	"Latah"	2022-04-17	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-04-18	4	41	0.153334081304462	"2nd Booster"
"Moscow"	"Latah"	2022-04-19	4	30	0.112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-04-20	4	30	0.112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-04-21	4	20	0.0747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-04-22	4	26	0.0972362466808781	"2nd Booster"
"Moscow"	"Latah"	2022-04-23	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-04-24	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-04-25	4	24	0.0897565353977336	"2nd Booster"
"Moscow"	"Latah"	2022-04-26	4	29	0.108455813605595	"2nd Booster"
"Moscow"	"Latah"	2022-04-27	4	24	0.0897565353977336	"2nd Booster"
"Moscow"	"Latah"	2022-04-28	4	17	0.063577545906728	"2nd Booster"
"Moscow"	"Latah"	2022-04-29	4	25	0.0934963910393059	"2nd Booster"
"Moscow"	"Latah"	2022-04-30	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-05-01	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-05-02	4	15	0.0560978346235835	"2nd Booster"
"Moscow"	"Latah"	2022-05-03	4	9	0.0336587007741501	"2nd Booster"
"Moscow"	"Latah"	2022-05-04	4	60	0.224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-05-05	4	31	0.115935524888739	"2nd Booster"
"Moscow"	"Latah"	2022-05-06	4	31	0.115935524888739	"2nd Booster"
"Moscow"	"Latah"	2022-05-07	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-05-08	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-05-09	4	16	0.0598376902651558	"2nd Booster"
"Moscow"	"Latah"	2022-05-10	4	19	0.0710572571898725	"2nd Booster"
"Moscow"	"Latah"	2022-05-11	4	34	0.127155091813456	"2nd Booster"
"Moscow"	"Latah"	2022-05-12	4	26	0.0972362466808781	"2nd Booster"
"Moscow"	"Latah"	2022-05-13	4	23	0.0860166797561614	"2nd Booster"
"Moscow"	"Latah"	2022-05-14	4	14	0.0523579789820113	"2nd Booster"
"Moscow"	"Latah"	2022-05-15	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-05-16	4	14	0.0523579789820113	"2nd Booster"
"Moscow"	"Latah"	2022-05-17	4	18	0.0673174015483002	"2nd Booster"
"Moscow"	"Latah"	2022-05-18	4	28	0.104715957964023	"2nd Booster"
"Moscow"	"Latah"	2022-05-19	4	14	0.0523579789820113	"2nd Booster"
"Moscow"	"Latah"	2022-05-20	4	31	0.115935524888739	"2nd Booster"
"Moscow"	"Latah"	2022-05-21	4	9	0.0336587007741501	"2nd Booster"
"Moscow"	"Latah"	2022-05-22	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-05-23	4	14	0.0523579789820113	"2nd Booster"
"Moscow"	"Latah"	2022-05-24	4	23	0.0860166797561614	"2nd Booster"
"Moscow"	"Latah"	2022-05-25	4	15	0.0560978346235835	"2nd Booster"
"Moscow"	"Latah"	2022-05-26	4	22	0.0822768241145892	"2nd Booster"
"Moscow"	"Latah"	2022-05-27	4	25	0.0934963910393059	"2nd Booster"
"Moscow"	"Latah"	2022-05-28	4	9	0.0336587007741501	"2nd Booster"
"Moscow"	"Latah"	2022-05-29	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-05-30	4	10	0.0373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-05-31	4	11	0.0411384120572946	"2nd Booster"
"Moscow"	"Latah"	2022-06-01	4	26	0.0972362466808781	"2nd Booster"
"Moscow"	"Latah"	2022-06-02	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-06-03	4	26	0.0972362466808781	"2nd Booster"
"Moscow"	"Latah"	2022-06-04	4	13	0.0486181233404391	"2nd Booster"
"Moscow"	"Latah"	2022-06-05	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-06-06	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-06-07	4	10	0.0373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-06-08	4	13	0.0486181233404391	"2nd Booster"
"Moscow"	"Latah"	2022-06-09	4	12	0.0448782676988668	"2nd Booster"
"Moscow"	"Latah"	2022-06-10	4	18	0.0673174015483002	"2nd Booster"
"Moscow"	"Latah"	2022-06-11	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-06-12	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-06-13	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-06-14	4	10	0.0373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-06-15	4	11	0.0411384120572946	"2nd Booster"
"Moscow"	"Latah"	2022-06-16	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-06-17	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-06-18	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-06-20	4	12	0.0448782676988668	"2nd Booster"
"Moscow"	"Latah"	2022-06-21	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-06-22	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-06-23	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-06-24	4	20	0.0747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-06-27	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-06-28	4	10	0.0373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-06-29	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-06-30	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-07-01	4	10	0.0373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-07-02	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-07-03	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-07-05	4	26	0.0972362466808781	"2nd Booster"
"Moscow"	"Latah"	2022-07-06	4	14	0.0523579789820113	"2nd Booster"
"Moscow"	"Latah"	2022-07-07	4	10	0.0373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-07-08	4	15	0.0560978346235835	"2nd Booster"
"Moscow"	"Latah"	2022-07-09	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-07-11	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-07-12	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-07-13	4	10	0.0373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-07-14	4	17	0.063577545906728	"2nd Booster"
"Moscow"	"Latah"	2022-07-15	4	19	0.0710572571898725	"2nd Booster"
"Moscow"	"Latah"	2022-07-16	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-07-17	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-07-18	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-07-19	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-07-20	4	9	0.0336587007741501	"2nd Booster"
"Moscow"	"Latah"	2022-07-21	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-07-22	4	19	0.0710572571898725	"2nd Booster"
"Moscow"	"Latah"	2022-07-23	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-07-24	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-07-25	4	12	0.0448782676988668	"2nd Booster"
"Moscow"	"Latah"	2022-07-26	4	9	0.0336587007741501	"2nd Booster"
"Moscow"	"Latah"	2022-07-27	4	18	0.0673174015483002	"2nd Booster"
"Moscow"	"Latah"	2022-07-28	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-07-29	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-07-30	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-08-01	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-08-02	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-08-03	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-08-04	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-08-05	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-08-06	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-08-08	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-08-09	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-08-10	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-08-11	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-08-12	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-08-15	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-08-16	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-08-17	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-08-18	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-08-19	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-08-20	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-08-22	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-08-23	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-08-24	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-08-25	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-08-26	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-08-27	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-08-29	4	1	0.00373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-08-30	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-08-31	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-09-01	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-09-07	4	20	0.0747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-09-08	4	41	0.153334081304462	"2nd Booster"
"Moscow"	"Latah"	2022-09-09	4	51	0.190732637720184	"2nd Booster"
"Moscow"	"Latah"	2022-09-10	4	46	0.172033359512323	"2nd Booster"
"Moscow"	"Latah"	2022-09-11	4	14	0.0523579789820113	"2nd Booster"
"Moscow"	"Latah"	2022-09-12	4	51	0.190732637720184	"2nd Booster"
"Moscow"	"Latah"	2022-09-13	4	33	0.123415236171884	"2nd Booster"
"Moscow"	"Latah"	2022-09-14	4	54	0.201952204644901	"2nd Booster"
"Moscow"	"Latah"	2022-09-15	4	66	0.246830472343768	"2nd Booster"
"Moscow"	"Latah"	2022-09-16	4	65	0.243090616702195	"2nd Booster"
"Moscow"	"Latah"	2022-09-17	4	38	0.142114514379745	"2nd Booster"
"Moscow"	"Latah"	2022-09-18	4	10	0.0373985564157224	"2nd Booster"
"Moscow"	"Latah"	2022-09-19	4	72	0.269269606193201	"2nd Booster"
"Moscow"	"Latah"	2022-09-20	4	114	0.426343543139235	"2nd Booster"
"Moscow"	"Latah"	2022-09-21	4	60	0.224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-09-22	4	66	0.246830472343768	"2nd Booster"
"Moscow"	"Latah"	2022-09-23	4	92	0.344066719024646	"2nd Booster"
"Moscow"	"Latah"	2022-09-24	4	31	0.115935524888739	"2nd Booster"
"Moscow"	"Latah"	2022-09-25	4	19	0.0710572571898725	"2nd Booster"
"Moscow"	"Latah"	2022-09-26	4	31	0.115935524888739	"2nd Booster"
"Moscow"	"Latah"	2022-09-27	4	79	0.295448595684207	"2nd Booster"
"Moscow"	"Latah"	2022-09-28	4	103	0.38520513108194	"2nd Booster"
"Moscow"	"Latah"	2022-09-29	4	56	0.209431915928045	"2nd Booster"
"Moscow"	"Latah"	2022-09-30	4	58	0.21691162721119	"2nd Booster"
"Moscow"	"Latah"	2022-10-01	4	26	0.0972362466808781	"2nd Booster"
"Moscow"	"Latah"	2022-10-02	4	12	0.0448782676988668	"2nd Booster"
"Moscow"	"Latah"	2022-10-03	4	38	0.142114514379745	"2nd Booster"
"Moscow"	"Latah"	2022-10-04	4	54	0.201952204644901	"2nd Booster"
"Moscow"	"Latah"	2022-10-05	4	60	0.224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-10-06	4	59	0.220651482852762	"2nd Booster"
"Moscow"	"Latah"	2022-10-07	4	64	0.239350761060623	"2nd Booster"
"Moscow"	"Latah"	2022-10-08	4	34	0.127155091813456	"2nd Booster"
"Moscow"	"Latah"	2022-10-09	4	14	0.0523579789820113	"2nd Booster"
