"sample_collect_date"	"daily_cases"	"location"	"StandardizedCases"	"TotalCases"
2020-09-15	0	"Genesee"	0	0.352733686067019
2020-09-16	0	"Genesee"	0	0.352733686067019
2020-09-17	0	"Genesee"	0	0.352733686067019
2020-09-18	0	"Genesee"	0	0.352733686067019
2020-09-19	0	"Genesee"	0	0.352733686067019
2020-09-20	0	"Genesee"	0	0.352733686067019
2020-09-21	0	"Genesee"	0	0.352733686067019
2020-09-22	2	"Genesee"	0.117577895355673	0.470311581422693
2020-09-23	1	"Genesee"	0.0587889476778366	0.529100529100529
2020-09-24	1	"Genesee"	0.0587889476778366	0.587889476778366
2020-09-25	0	"Genesee"	0	0.587889476778366
2020-09-26	0	"Genesee"	0	0.587889476778366
2020-09-27	0	"Genesee"	0	0.587889476778366
2020-09-28	0	"Genesee"	0	0.587889476778366
2020-09-29	0	"Genesee"	0	0.587889476778366
2020-09-30	0	"Genesee"	0	0.587889476778366
2020-10-01	0	"Genesee"	0	0.587889476778366
2020-10-02	0	"Genesee"	0	0.587889476778366
2020-10-03	0	"Genesee"	0	0.587889476778366
2020-10-04	0	"Genesee"	0	0.587889476778366
2020-10-05	0	"Genesee"	0	0.587889476778366
2020-10-06	0	"Genesee"	0	0.587889476778366
2020-10-07	0	"Genesee"	0	0.587889476778366
2020-10-08	0	"Genesee"	0	0.587889476778366
2020-10-09	1	"Genesee"	0.0587889476778366	0.646678424456202
2020-10-10	0	"Genesee"	0	0.646678424456202
2020-10-11	0	"Genesee"	0	0.646678424456202
2020-10-12	0	"Genesee"	0	0.646678424456202
2020-10-13	2	"Genesee"	0.117577895355673	0.764256319811875
2020-10-14	1	"Genesee"	0.0587889476778366	0.823045267489712
2020-10-15	0	"Genesee"	0	0.823045267489712
2020-10-16	4	"Genesee"	0.235155790711346	1.05820105820106
2020-10-17	0	"Genesee"	0	1.05820105820106
2020-10-18	0	"Genesee"	0	1.05820105820106
2020-10-19	1	"Genesee"	0.0587889476778366	1.11699000587889
2020-10-20	3	"Genesee"	0.17636684303351	1.2933568489124
2020-10-21	1	"Genesee"	0.0587889476778366	1.35214579659024
2020-10-22	5	"Genesee"	0.293944738389183	1.64609053497942
2020-10-23	6	"Genesee"	0.352733686067019	1.99882422104644
2020-10-24	0	"Genesee"	0	1.99882422104644
2020-10-25	0	"Genesee"	0	1.99882422104644
2020-10-26	6	"Genesee"	0.352733686067019	2.35155790711346
2020-10-27	4	"Genesee"	0.235155790711346	2.58671369782481
2020-10-28	0	"Genesee"	0	2.58671369782481
2020-10-29	1	"Genesee"	0.0587889476778366	2.64550264550265
2020-10-30	0	"Genesee"	0	2.64550264550265
2020-10-31	0	"Genesee"	0	2.64550264550265
2020-11-01	1	"Genesee"	0.0587889476778366	2.70429159318048
2020-11-02	2	"Genesee"	0.117577895355673	2.82186948853616
2020-11-03	4	"Genesee"	0.235155790711346	3.0570252792475
2020-11-04	2	"Genesee"	0.117577895355673	3.17460317460317
2020-11-05	1	"Genesee"	0.0587889476778366	3.23339212228101
2020-11-06	1	"Genesee"	0.0587889476778366	3.29218106995885
2020-11-07	0	"Genesee"	0	3.29218106995885
2020-11-08	0	"Genesee"	0	3.29218106995885
2020-11-09	3	"Genesee"	0.17636684303351	3.46854791299236
2020-11-10	1	"Genesee"	0.0587889476778366	3.52733686067019
2020-11-11	0	"Genesee"	0	3.52733686067019
2020-11-12	1	"Genesee"	0.0587889476778366	3.58612580834803
2020-11-13	3	"Genesee"	0.17636684303351	3.76249265138154
2020-11-14	0	"Genesee"	0	3.76249265138154
2020-11-15	0	"Genesee"	0	3.76249265138154
2020-11-16	0	"Genesee"	0	3.76249265138154
2020-11-17	3	"Genesee"	0.17636684303351	3.93885949441505
2020-11-18	3	"Genesee"	0.17636684303351	4.11522633744856
2020-11-19	0	"Genesee"	0	4.11522633744856
2020-11-20	0	"Genesee"	0	4.11522633744856
2020-11-21	0	"Genesee"	0	4.11522633744856
2020-11-22	0	"Genesee"	0	4.11522633744856
2020-11-23	1	"Genesee"	0.0587889476778366	4.1740152851264
2020-11-24	3	"Genesee"	0.17636684303351	4.35038212815991
2020-11-25	0	"Genesee"	0	4.35038212815991
2020-11-26	0	"Genesee"	0	4.35038212815991
2020-11-27	2	"Genesee"	0.117577895355673	4.46796002351558
2020-11-28	0	"Genesee"	0	4.46796002351558
2020-11-29	0	"Genesee"	0	4.46796002351558
2020-11-30	0	"Genesee"	0	4.46796002351558
2020-12-01	4	"Genesee"	0.235155790711346	4.70311581422693
2020-12-02	1	"Genesee"	0.0587889476778366	4.76190476190476
2020-12-03	2	"Genesee"	0.117577895355673	4.87948265726043
2020-12-04	5	"Genesee"	0.293944738389183	5.17342739564962
2020-12-05	0	"Genesee"	0	5.17342739564962
2020-12-06	0	"Genesee"	0	5.17342739564962
2020-12-07	2	"Genesee"	0.117577895355673	5.29100529100529
2020-12-08	4	"Genesee"	0.235155790711346	5.52616108171664
2020-12-09	5	"Genesee"	0.293944738389183	5.82010582010582
2020-12-10	0	"Genesee"	0	5.82010582010582
2020-12-11	2	"Genesee"	0.117577895355673	5.93768371546149
2020-12-12	0	"Genesee"	0	5.93768371546149
2020-12-13	0	"Genesee"	0	5.93768371546149
2020-12-14	1	"Genesee"	0.0587889476778366	5.99647266313933
2020-12-15	3	"Genesee"	0.17636684303351	6.17283950617284
2020-12-16	1	"Genesee"	0.0587889476778366	6.23162845385068
2020-12-17	0	"Genesee"	0	6.23162845385068
2020-12-18	2	"Genesee"	0.117577895355673	6.34920634920635
2020-12-19	0	"Genesee"	0	6.34920634920635
2020-12-20	0	"Genesee"	0	6.34920634920635
2020-12-21	1	"Genesee"	0.0587889476778366	6.40799529688419
2020-12-22	1	"Genesee"	0.0587889476778366	6.46678424456202
2020-12-23	0	"Genesee"	0	6.46678424456202
2020-12-24	0	"Genesee"	0	6.46678424456202
2020-12-25	0	"Genesee"	0	6.46678424456202
2020-12-26	0	"Genesee"	0	6.46678424456202
2020-12-27	0	"Genesee"	0	6.46678424456202
2020-12-28	0	"Genesee"	0	6.46678424456202
2020-12-29	1	"Genesee"	0.0587889476778366	6.52557319223986
2020-12-30	0	"Genesee"	0	6.52557319223986
2020-12-31	0	"Genesee"	0	6.52557319223986
2021-01-01	0	"Genesee"	0	6.52557319223986
2021-01-02	0	"Genesee"	0	6.52557319223986
2021-01-03	0	"Genesee"	0	6.52557319223986
2021-01-04	1	"Genesee"	0.0587889476778366	6.5843621399177
2021-01-05	0	"Genesee"	0	6.5843621399177
2021-01-06	0	"Genesee"	0	6.5843621399177
2021-01-07	1	"Genesee"	0.0587889476778366	6.64315108759553
2021-01-08	0	"Genesee"	0	6.64315108759553
2021-01-09	0	"Genesee"	0	6.64315108759553
2021-01-10	0	"Genesee"	0	6.64315108759553
2021-01-11	1	"Genesee"	0.0587889476778366	6.70194003527337
2021-01-12	0	"Genesee"	0	6.70194003527337
2021-01-13	3	"Genesee"	0.17636684303351	6.87830687830688
2021-01-14	2	"Genesee"	0.117577895355673	6.99588477366255
2021-01-15	0	"Genesee"	0	6.99588477366255
2021-01-16	0	"Genesee"	0	6.99588477366255
2021-01-17	0	"Genesee"	0	6.99588477366255
2021-01-18	0	"Genesee"	0	6.99588477366255
2021-01-19	0	"Genesee"	0	6.99588477366255
2021-01-20	0	"Genesee"	0	6.99588477366255
2021-01-21	1	"Genesee"	0.0587889476778366	7.05467372134039
2021-01-22	0	"Genesee"	0	7.05467372134039
2021-01-23	0	"Genesee"	0	7.05467372134039
2021-01-24	0	"Genesee"	0	7.05467372134039
2021-01-25	2	"Genesee"	0.117577895355673	7.17225161669606
2021-01-26	0	"Genesee"	0	7.17225161669606
2021-01-27	0	"Genesee"	0	7.17225161669606
2021-01-28	0	"Genesee"	0	7.17225161669606
2021-01-29	0	"Genesee"	0	7.17225161669606
2021-01-30	0	"Genesee"	0	7.17225161669606
2021-01-31	0	"Genesee"	0	7.17225161669606
2021-02-01	0	"Genesee"	0	7.17225161669606
2021-02-02	0	"Genesee"	0	7.17225161669606
2021-02-03	0	"Genesee"	0	7.17225161669606
2021-02-04	0	"Genesee"	0	7.17225161669606
2021-02-05	0	"Genesee"	0	7.17225161669606
2021-02-06	0	"Genesee"	0	7.17225161669606
2021-02-07	0	"Genesee"	0	7.17225161669606
2021-02-08	2	"Genesee"	0.117577895355673	7.28982951205173
2021-02-09	0	"Genesee"	0	7.28982951205173
2021-02-10	0	"Genesee"	0	7.28982951205173
2021-02-11	0	"Genesee"	0	7.28982951205173
2021-02-12	0	"Genesee"	0	7.28982951205173
2021-02-13	0	"Genesee"	0	7.28982951205173
2021-02-14	0	"Genesee"	0	7.28982951205173
2021-02-15	0	"Genesee"	0	7.28982951205173
2021-02-16	1	"Genesee"	0.0587889476778366	7.34861845972957
2021-02-17	0	"Genesee"	0	7.34861845972957
2021-02-18	0	"Genesee"	0	7.34861845972957
2021-02-19	0	"Genesee"	0	7.34861845972957
2021-02-20	0	"Genesee"	0	7.34861845972957
2021-02-21	0	"Genesee"	0	7.34861845972957
2021-02-22	0	"Genesee"	0	7.34861845972957
2021-02-23	1	"Genesee"	0.0587889476778366	7.40740740740741
2021-02-24	0	"Genesee"	0	7.40740740740741
2021-02-25	0	"Genesee"	0	7.40740740740741
2021-02-26	0	"Genesee"	0	7.40740740740741
2021-02-27	0	"Genesee"	0	7.40740740740741
2021-02-28	0	"Genesee"	0	7.40740740740741
2021-03-01	3	"Genesee"	0.17636684303351	7.58377425044092
2021-03-02	0	"Genesee"	0	7.58377425044092
2021-03-03	2	"Genesee"	0.117577895355673	7.70135214579659
2021-03-04	1	"Genesee"	0.0587889476778366	7.76014109347443
2021-03-05	0	"Genesee"	0	7.76014109347443
2021-03-06	0	"Genesee"	0	7.76014109347443
2021-03-07	0	"Genesee"	0	7.76014109347443
2021-03-08	0	"Genesee"	0	7.76014109347443
2021-03-09	1	"Genesee"	0.0587889476778366	7.81893004115226
2021-03-10	1	"Genesee"	0.0587889476778366	7.8777189888301
2021-03-11	1	"Genesee"	0.0587889476778366	7.93650793650794
2021-03-12	1	"Genesee"	0.0587889476778366	7.99529688418577
2021-03-13	0	"Genesee"	0	7.99529688418577
2021-03-14	0	"Genesee"	0	7.99529688418577
2021-03-15	0	"Genesee"	0	7.99529688418577
2021-03-16	0	"Genesee"	0	7.99529688418577
2021-03-17	2	"Genesee"	0.117577895355673	8.11287477954145
2021-03-18	0	"Genesee"	0	8.11287477954145
2021-03-19	0	"Genesee"	0	8.11287477954145
2021-03-20	0	"Genesee"	0	8.11287477954145
2021-03-21	0	"Genesee"	0	8.11287477954145
2021-03-22	0	"Genesee"	0	8.11287477954145
2021-03-23	0	"Genesee"	0	8.11287477954145
2021-03-24	0	"Genesee"	0	8.11287477954145
2021-03-25	0	"Genesee"	0	8.11287477954145
2021-03-26	0	"Genesee"	0	8.11287477954145
2021-03-27	0	"Genesee"	0	8.11287477954145
2021-03-28	0	"Genesee"	0	8.11287477954145
2021-03-29	0	"Genesee"	0	8.11287477954145
2021-03-30	0	"Genesee"	0	8.11287477954145
2021-03-31	0	"Genesee"	0	8.11287477954145
2021-04-01	0	"Genesee"	0	8.11287477954145
2021-04-02	0	"Genesee"	0	8.11287477954145
2021-04-03	0	"Genesee"	0	8.11287477954145
2021-04-04	0	"Genesee"	0	8.11287477954145
2021-04-05	0	"Genesee"	0	8.11287477954145
2021-04-06	0	"Genesee"	0	8.11287477954145
2021-04-07	0	"Genesee"	0	8.11287477954145
2021-04-08	0	"Genesee"	0	8.11287477954145
2021-04-09	0	"Genesee"	0	8.11287477954145
2021-04-10	0	"Genesee"	0	8.11287477954145
2021-04-11	0	"Genesee"	0	8.11287477954145
2021-04-12	0	"Genesee"	0	8.11287477954145
2021-04-13	0	"Genesee"	0	8.11287477954145
2021-04-14	0	"Genesee"	0	8.11287477954145
2021-04-15	0	"Genesee"	0	8.11287477954145
2021-04-16	0	"Genesee"	0	8.11287477954145
2021-04-17	0	"Genesee"	0	8.11287477954145
2021-04-18	0	"Genesee"	0	8.11287477954145
2021-04-19	0	"Genesee"	0	8.11287477954145
2021-04-20	0	"Genesee"	0	8.11287477954145
2021-04-21	0	"Genesee"	0	8.11287477954145
2021-04-22	0	"Genesee"	0	8.11287477954145
2021-04-23	0	"Genesee"	0	8.11287477954145
2021-04-24	0	"Genesee"	0	8.11287477954145
2021-04-25	0	"Genesee"	0	8.11287477954145
2021-04-26	1	"Genesee"	0.0587889476778366	8.17166372721928
2021-04-27	0	"Genesee"	0	8.17166372721928
2021-04-28	0	"Genesee"	0	8.17166372721928
2021-04-29	1	"Genesee"	0.0587889476778366	8.23045267489712
2021-04-30	0	"Genesee"	0	8.23045267489712
2021-05-01	0	"Genesee"	0	8.23045267489712
2021-05-02	0	"Genesee"	0	8.23045267489712
2021-05-03	2	"Genesee"	0.117577895355673	8.34803057025279
2021-05-04	0	"Genesee"	0	8.34803057025279
2021-05-05	0	"Genesee"	0	8.34803057025279
2021-05-06	0	"Genesee"	0	8.34803057025279
2021-05-07	0	"Genesee"	0	8.34803057025279
2021-05-08	0	"Genesee"	0	8.34803057025279
2021-05-09	0	"Genesee"	0	8.34803057025279
2021-05-10	0	"Genesee"	0	8.34803057025279
2021-05-11	0	"Genesee"	0	8.34803057025279
2021-05-12	1	"Genesee"	0.0587889476778366	8.40681951793063
2021-05-13	0	"Genesee"	0	8.40681951793063
2021-05-14	0	"Genesee"	0	8.40681951793063
2021-05-15	0	"Genesee"	0	8.40681951793063
2021-05-16	0	"Genesee"	0	8.40681951793063
2021-05-17	1	"Genesee"	0.0587889476778366	8.46560846560847
2021-05-18	0	"Genesee"	0	8.46560846560847
2021-05-19	0	"Genesee"	0	8.46560846560847
2021-05-20	0	"Genesee"	0	8.46560846560847
2021-05-21	0	"Genesee"	0	8.46560846560847
2021-05-22	0	"Genesee"	0	8.46560846560847
2021-05-23	0	"Genesee"	0	8.46560846560847
2021-05-24	0	"Genesee"	0	8.46560846560847
2021-05-25	0	"Genesee"	0	8.46560846560847
2021-05-26	0	"Genesee"	0	8.46560846560847
2021-05-27	0	"Genesee"	0	8.46560846560847
2021-05-28	0	"Genesee"	0	8.46560846560847
2021-05-29	0	"Genesee"	0	8.46560846560847
2021-05-30	0	"Genesee"	0	8.46560846560847
2021-05-31	0	"Genesee"	0	8.46560846560847
2021-06-01	0	"Genesee"	0	8.46560846560847
2021-06-02	0	"Genesee"	0	8.46560846560847
2021-06-03	1	"Genesee"	0.0587889476778366	8.5243974132863
2021-06-04	0	"Genesee"	0	8.5243974132863
2021-06-05	0	"Genesee"	0	8.5243974132863
2021-06-06	0	"Genesee"	0	8.5243974132863
2021-06-07	0	"Genesee"	0	8.5243974132863
2021-06-08	0	"Genesee"	0	8.5243974132863
2021-06-09	0	"Genesee"	0	8.5243974132863
2021-06-10	0	"Genesee"	0	8.5243974132863
2021-06-11	0	"Genesee"	0	8.5243974132863
2021-06-12	0	"Genesee"	0	8.5243974132863
2021-06-13	0	"Genesee"	0	8.5243974132863
2021-06-14	0	"Genesee"	0	8.5243974132863
2021-06-15	0	"Genesee"	0	8.5243974132863
2021-06-16	0	"Genesee"	0	8.5243974132863
2021-06-17	0	"Genesee"	0	8.5243974132863
2021-06-18	0	"Genesee"	0	8.5243974132863
2021-06-19	0	"Genesee"	0	8.5243974132863
2021-06-20	0	"Genesee"	0	8.5243974132863
2021-06-21	0	"Genesee"	0	8.5243974132863
2021-06-22	0	"Genesee"	0	8.5243974132863
2021-06-23	0	"Genesee"	0	8.5243974132863
2021-06-24	0	"Genesee"	0	8.5243974132863
2021-06-25	0	"Genesee"	0	8.5243974132863
2021-06-26	0	"Genesee"	0	8.5243974132863
2021-06-27	0	"Genesee"	0	8.5243974132863
2021-06-28	0	"Genesee"	0	8.5243974132863
2021-06-29	0	"Genesee"	0	8.5243974132863
2021-06-30	0	"Genesee"	0	8.5243974132863
2021-07-01	0	"Genesee"	0	8.5243974132863
2021-07-02	0	"Genesee"	0	8.5243974132863
2021-07-03	0	"Genesee"	0	8.5243974132863
2021-07-04	0	"Genesee"	0	8.5243974132863
2021-07-05	0	"Genesee"	0	8.5243974132863
2021-07-06	0	"Genesee"	0	8.5243974132863
2021-07-07	0	"Genesee"	0	8.5243974132863
2021-07-08	0	"Genesee"	0	8.5243974132863
2021-07-09	0	"Genesee"	0	8.5243974132863
2021-07-10	0	"Genesee"	0	8.5243974132863
2021-07-11	0	"Genesee"	0	8.5243974132863
2021-07-12	0	"Genesee"	0	8.5243974132863
2021-07-13	0	"Genesee"	0	8.5243974132863
2021-07-14	0	"Genesee"	0	8.5243974132863
2021-07-15	0	"Genesee"	0	8.5243974132863
2021-07-16	0	"Genesee"	0	8.5243974132863
2021-07-17	0	"Genesee"	0	8.5243974132863
2021-07-18	0	"Genesee"	0	8.5243974132863
2021-07-19	1	"Genesee"	0.0587889476778366	8.58318636096414
2021-07-20	1	"Genesee"	0.0587889476778366	8.64197530864197
2021-07-21	0	"Genesee"	0	8.64197530864197
2021-07-22	1	"Genesee"	0.0587889476778366	8.70076425631981
2021-07-23	2	"Genesee"	0.117577895355673	8.81834215167548
2021-07-24	0	"Genesee"	0	8.81834215167548
2021-07-25	0	"Genesee"	0	8.81834215167548
2021-07-26	1	"Genesee"	0.0587889476778366	8.87713109935332
2021-07-27	0	"Genesee"	0	8.87713109935332
2021-07-28	0	"Genesee"	0	8.87713109935332
2021-07-29	0	"Genesee"	0	8.87713109935332
2021-07-30	0	"Genesee"	0	8.87713109935332
2021-07-31	0	"Genesee"	0	8.87713109935332
2021-08-01	0	"Genesee"	0	8.87713109935332
2021-08-02	1	"Genesee"	0.0587889476778366	8.93592004703116
2021-08-03	0	"Genesee"	0	8.93592004703116
2021-08-04	0	"Genesee"	0	8.93592004703116
2021-08-05	0	"Genesee"	0	8.93592004703116
2021-08-06	1	"Genesee"	0.0587889476778366	8.994708994709
2021-08-07	0	"Genesee"	0	8.994708994709
2021-08-08	0	"Genesee"	0	8.994708994709
2021-08-09	0	"Genesee"	0	8.994708994709
2021-08-10	0	"Genesee"	0	8.994708994709
2021-08-11	0	"Genesee"	0	8.994708994709
2021-08-12	0	"Genesee"	0	8.994708994709
2021-08-13	0	"Genesee"	0	8.994708994709
2021-08-14	0	"Genesee"	0	8.994708994709
2021-08-15	0	"Genesee"	0	8.994708994709
2021-08-16	1	"Genesee"	0.0587889476778366	9.05349794238683
2021-08-17	0	"Genesee"	0	9.05349794238683
2021-08-18	1	"Genesee"	0.0587889476778366	9.11228689006467
2021-08-19	0	"Genesee"	0	9.11228689006467
2021-08-20	1	"Genesee"	0.0587889476778366	9.1710758377425
2021-08-21	0	"Genesee"	0	9.1710758377425
2021-08-22	0	"Genesee"	0	9.1710758377425
2021-08-23	0	"Genesee"	0	9.1710758377425
2021-08-24	0	"Genesee"	0	9.1710758377425
2021-08-25	1	"Genesee"	0.0587889476778366	9.22986478542034
2021-08-26	0	"Genesee"	0	9.22986478542034
2021-08-27	0	"Genesee"	0	9.22986478542034
2021-08-28	0	"Genesee"	0	9.22986478542034
2021-08-29	0	"Genesee"	0	9.22986478542034
2021-08-30	1	"Genesee"	0.0587889476778366	9.28865373309818
2021-08-31	0	"Genesee"	0	9.28865373309818
2021-09-01	0	"Genesee"	0	9.28865373309818
2021-09-02	1	"Genesee"	0.0587889476778366	9.34744268077601
2021-09-03	0	"Genesee"	0	9.34744268077601
2021-09-04	0	"Genesee"	0	9.34744268077601
2021-09-05	0	"Genesee"	0	9.34744268077601
2021-09-06	0	"Genesee"	0	9.34744268077601
2021-09-07	0	"Genesee"	0	9.34744268077601
2021-09-08	0	"Genesee"	0	9.34744268077601
2021-09-09	1	"Genesee"	0.0587889476778366	9.40623162845385
2021-09-10	2	"Genesee"	0.117577895355673	9.52380952380952
2021-09-11	0	"Genesee"	0	9.52380952380952
2021-09-12	0	"Genesee"	0	9.52380952380952
2021-09-13	2	"Genesee"	0.117577895355673	9.6413874191652
2021-09-14	0	"Genesee"	0	9.6413874191652
2021-09-15	1	"Genesee"	0.0587889476778366	9.70017636684303
2021-09-16	4	"Genesee"	0.235155790711346	9.93533215755438
2021-09-17	1	"Genesee"	0.0587889476778366	9.99412110523222
2021-09-18	0	"Genesee"	0	9.99412110523222
2021-09-19	0	"Genesee"	0	9.99412110523222
2021-09-20	2	"Genesee"	0.117577895355673	10.1116990005879
2021-09-21	0	"Genesee"	0	10.1116990005879
2021-09-22	0	"Genesee"	0	10.1116990005879
2021-09-23	1	"Genesee"	0.0587889476778366	10.1704879482657
2021-09-24	3	"Genesee"	0.17636684303351	10.3468547912992
2021-09-25	0	"Genesee"	0	10.3468547912992
2021-09-26	0	"Genesee"	0	10.3468547912992
2021-09-27	1	"Genesee"	0.0587889476778366	10.4056437389771
2021-09-28	0	"Genesee"	0	10.4056437389771
2021-09-29	1	"Genesee"	0.0587889476778366	10.4644326866549
2021-09-30	0	"Genesee"	0	10.4644326866549
2021-10-01	0	"Genesee"	0	10.4644326866549
2021-10-02	0	"Genesee"	0	10.4644326866549
2021-10-03	0	"Genesee"	0	10.4644326866549
2021-10-04	0	"Genesee"	0	10.4644326866549
2021-10-05	1	"Genesee"	0.0587889476778366	10.5232216343327
2021-10-06	0	"Genesee"	0	10.5232216343327
2021-10-07	0	"Genesee"	0	10.5232216343327
2021-10-08	0	"Genesee"	0	10.5232216343327
2021-10-09	0	"Genesee"	0	10.5232216343327
2021-10-10	0	"Genesee"	0	10.5232216343327
2021-10-11	0	"Genesee"	0	10.5232216343327
2021-10-12	1	"Genesee"	0.0587889476778366	10.5820105820106
2021-10-13	0	"Genesee"	0	10.5820105820106
2021-10-14	0	"Genesee"	0	10.5820105820106
2021-10-15	1	"Genesee"	0.0587889476778366	10.6407995296884
2021-10-16	0	"Genesee"	0	10.6407995296884
2021-10-17	0	"Genesee"	0	10.6407995296884
2021-10-18	0	"Genesee"	0	10.6407995296884
2021-10-19	0	"Genesee"	0	10.6407995296884
2021-10-20	2	"Genesee"	0.117577895355673	10.7583774250441
2021-10-21	0	"Genesee"	0	10.7583774250441
2021-10-22	0	"Genesee"	0	10.7583774250441
2021-10-23	0	"Genesee"	0	10.7583774250441
2021-10-24	0	"Genesee"	0	10.7583774250441
2021-10-25	0	"Genesee"	0	10.7583774250441
2021-10-26	1	"Genesee"	0.0587889476778366	10.8171663727219
2021-10-27	1	"Genesee"	0.0587889476778366	10.8759553203998
2021-10-28	1	"Genesee"	0.0587889476778366	10.9347442680776
2021-10-29	0	"Genesee"	0	10.9347442680776
2021-10-30	0	"Genesee"	0	10.9347442680776
2021-10-31	0	"Genesee"	0	10.9347442680776
2021-11-01	2	"Genesee"	0.117577895355673	11.0523221634333
2021-11-02	0	"Genesee"	0	11.0523221634333
2021-11-03	1	"Genesee"	0.0587889476778366	11.1111111111111
2021-11-04	0	"Genesee"	0	11.1111111111111
2021-11-05	1	"Genesee"	0.0587889476778366	11.1699000587889
2021-11-06	0	"Genesee"	0	11.1699000587889
2021-11-07	0	"Genesee"	0	11.1699000587889
2021-11-08	3	"Genesee"	0.17636684303351	11.3462669018225
2021-11-09	0	"Genesee"	0	11.3462669018225
2021-11-10	3	"Genesee"	0.17636684303351	11.522633744856
2021-11-11	0	"Genesee"	0	11.522633744856
2021-11-12	2	"Genesee"	0.117577895355673	11.6402116402116
2021-11-13	0	"Genesee"	0	11.6402116402116
2021-11-14	0	"Genesee"	0	11.6402116402116
2021-11-15	3	"Genesee"	0.17636684303351	11.8165784832452
2021-11-16	0	"Genesee"	0	11.8165784832452
2021-11-17	2	"Genesee"	0.117577895355673	11.9341563786008
2021-11-18	2	"Genesee"	0.117577895355673	12.0517342739565
2021-11-19	1	"Genesee"	0.0587889476778366	12.1105232216343
2021-11-20	0	"Genesee"	0	12.1105232216343
2021-11-21	0	"Genesee"	0	12.1105232216343
2021-11-22	0	"Genesee"	0	12.1105232216343
2021-11-23	0	"Genesee"	0	12.1105232216343
2021-11-24	1	"Genesee"	0.0587889476778366	12.1693121693122
2021-11-25	0	"Genesee"	0	12.1693121693122
2021-11-26	1	"Genesee"	0.0587889476778366	12.22810111699
2021-11-27	0	"Genesee"	0	12.22810111699
2021-11-28	0	"Genesee"	0	12.22810111699
2021-11-29	2	"Genesee"	0.117577895355673	12.3456790123457
2021-11-30	0	"Genesee"	0	12.3456790123457
2021-12-01	1	"Genesee"	0.0587889476778366	12.4044679600235
2021-12-02	1	"Genesee"	0.0587889476778366	12.4632569077014
2021-12-03	0	"Genesee"	0	12.4632569077014
2021-12-06	2	"Genesee"	0.117577895355673	12.580834803057
2021-12-07	0	"Genesee"	0	12.580834803057
2021-12-08	0	"Genesee"	0	12.580834803057
2021-12-09	0	"Genesee"	0	12.580834803057
2021-12-10	0	"Genesee"	0	12.580834803057
2021-12-13	1	"Genesee"	0.0587889476778366	12.6396237507349
2021-12-14	0	"Genesee"	0	12.6396237507349
2021-12-15	0	"Genesee"	0	12.6396237507349
2021-12-16	0	"Genesee"	0	12.6396237507349
2021-12-17	0	"Genesee"	0	12.6396237507349
2021-12-20	0	"Genesee"	0	12.6396237507349
2021-12-21	0	"Genesee"	0	12.6396237507349
2021-12-22	0	"Genesee"	0	12.6396237507349
2021-12-23	0	"Genesee"	0	12.6396237507349
2021-12-27	1	"Genesee"	0.0587889476778366	12.6984126984127
2021-12-28	0	"Genesee"	0	12.6984126984127
2021-12-29	1	"Genesee"	0.0587889476778366	12.7572016460905
2021-12-30	1	"Genesee"	0.0587889476778366	12.8159905937684
2022-01-03	1	"Genesee"	0.0587889476778366	12.8747795414462
2022-01-04	0	"Genesee"	0	12.8747795414462
2022-01-05	0	"Genesee"	0	12.8747795414462
2022-01-06	1	"Genesee"	0.0587889476778366	12.933568489124
2022-01-07	0	"Genesee"	0	12.933568489124
2022-01-10	0	"Genesee"	0	12.933568489124
2022-01-11	2	"Genesee"	0.117577895355673	13.0511463844797
2022-01-12	0	"Genesee"	0	13.0511463844797
2022-01-13	2	"Genesee"	0.117577895355673	13.1687242798354
2022-01-14	1	"Genesee"	0.0587889476778366	13.2275132275132
2022-01-18	8	"Genesee"	0.470311581422693	13.6978248089359
2022-01-19	3	"Genesee"	0.17636684303351	13.8741916519694
2022-01-20	1	"Genesee"	0.0587889476778366	13.9329805996473
2022-01-21	2	"Genesee"	0.117577895355673	14.0505584950029
2022-01-24	7	"Genesee"	0.411522633744856	14.4620811287478
2022-01-25	5	"Genesee"	0.293944738389183	14.756025867137
2022-01-26	1	"Genesee"	0.0587889476778366	14.8148148148148
2022-01-27	6	"Genesee"	0.352733686067019	15.1675485008818
2022-01-28	2	"Genesee"	0.117577895355673	15.2851263962375
2022-01-31	4	"Genesee"	0.235155790711346	15.5202821869489
2022-02-01	1	"Genesee"	0.0587889476778366	15.5790711346267
2022-02-02	1	"Genesee"	0.0587889476778366	15.6378600823045
2022-02-03	2	"Genesee"	0.117577895355673	15.7554379776602
2022-02-04	1	"Genesee"	0.0587889476778366	15.814226925338
2022-02-07	1	"Genesee"	0.0587889476778366	15.8730158730159
2022-02-08	0	"Genesee"	0	15.8730158730159
2022-02-09	4	"Genesee"	0.235155790711346	16.1081716637272
2022-02-10	0	"Genesee"	0	16.1081716637272
2022-02-11	0	"Genesee"	0	16.1081716637272
2022-02-14	0	"Genesee"	0	16.1081716637272
2022-02-15	3	"Genesee"	0.17636684303351	16.2845385067607
2022-02-16	0	"Genesee"	0	16.2845385067607
2022-02-17	0	"Genesee"	0	16.2845385067607
2022-02-18	1	"Genesee"	0.0587889476778366	16.3433274544386
2022-02-22	0	"Genesee"	0	16.3433274544386
2022-02-23	1	"Genesee"	0.0587889476778366	16.4021164021164
2022-02-24	2	"Genesee"	0.117577895355673	16.5196942974721
2022-02-25	0	"Genesee"	0	16.5196942974721
